date,id,city,district,address,coordinates,travel_time,condition,new_building,price,condominium_fee,condominium_operation_fee,condominium_financial_fee,condominium_land_rent_fee,area,rooms,floor,top_floor,balcony,sauna,beach,building_year,apartments_in_building,lvi_upcoming,lvi_past
2023-03-02,21782583.0,3,108,"Pohjoiskaari 12 A, 00200 Helsinki","60.160443, 24.892141",20.0,1,0.0,262000.0,295.65,270.0,25.65,0.0,45.0,1.0,4.0,0.0,0,0,0,1939.0,39.0,1,0
2023-03-02,21747140.0,3,59,"Lapinlahdenkatu 11 B, 00100 Helsinki","60.166709, 24.930411",10.0,3,0.0,320000.0,319.5,319.5,0.0,0.0,42.6,2.0,1.0,0.0,0,0,0,1916.0,46.0,1,1
2023-03-02,21980360.0,3,48,"Atlantinkatu 16 A, 00220 Helsinki","60.153617, 24.91064",21.0,3,0.0,375000.0,440.0,440.0,0.0,0.0,55.0,2.0,5.0,0.0,1,0,0,2020.0,31.0,1,0
2023-03-02,62191.0,3,164,"Veräjä 8 A, 00650 Helsinki","60.231406, 24.973433",22.0,3,0.0,259000.0,407.36,156.4,247.76,0.0,34.0,2.0,4.0,0.0,1,0,0,2020.0,,0,0
2023-03-02,21309811.0,3,59,"Ruoholahdenkatu 24 D, 00180 Helsinki","60.164135, 24.924663",16.0,3,0.0,369500.0,214.2,214.2,0.0,0.0,55.0,2.0,3.0,1.0,0,0,0,1939.0,83.0,1,0
2023-03-02,70039125.0,3,164,"Käskynhaltijantie 40 B44, 00640 Helsinki","60.231507, 24.955773",27.0,4,1.0,248660.0,683.9,323.64,360.26,0.0,43.5,2.0,4.0,0.0,1,0,0,2024.0,50.0,0,0
2023-03-02,70039113.0,3,164,"Käskynhaltijantie 40 B34, 00640 Helsinki","60.231507, 24.955773",27.0,4,1.0,238350.0,668.9,323.64,345.26,0.0,43.5,2.0,2.0,0.0,1,0,0,2024.0,50.0,0,0
2023-03-02,,3,226,"Lintulahdenaukio 10 A 18, 00500 Helsinki","60.184889, 24.962877",16.0,3,0.0,319000.0,177.39999999999998,159.98,17.42,0.0,40.5,2.0,4.0,0.0,1,1,0,1999.0,68.0,0,0
2023-03-02,70037461.0,3,164,"Käskynhaltijantie 40 A22, 00640 Helsinki","60.231507, 24.955773",27.0,4,1.0,190680.0,510.57,234.36,276.21,0.0,31.5,1.0,4.0,0.0,1,0,0,2024.0,50.0,0,0
2023-03-02,17059175.0,3,55,"Kaarlenkatu 12, 00530 Helsinki","60.186271, 24.951143",14.0,3,,389000.0,546.68,236.4,295.5,0.0,59.0,2.0,2.0,0.0,0,0,0,1930.0,,0,1
2023-03-02,21918643.0,3,274,"Purjetie 3 A, 00960 Helsinki","60.221085, 25.130963",41.0,3,0.0,174000.0,342.5,342.5,0.0,0.0,50.8,2.0,3.0,0.0,1,0,0,1964.0,654.0,1,1
2023-03-02,21270847.0,3,185,"Metsäläntie 8A A 14, 00240 Helsinki","60.2205, 24.927233",22.0,5,1.0,270000.0,563.0,213.0,161.0,189.0,50.0,2.0,3.0,0.0,1,0,0,2023.0,46.0,0,0
2023-03-02,1337195.0,3,227,"Töölöntorinkatu 11, 00260 Helsinki","60.178924, 24.925361",12.0,3,0.0,350000.0,149.6,149.6,0.0,0.0,44.0,2.0,6.0,0.0,0,0,0,1936.0,64.0,0,0
2023-03-02,1337680.0,3,30,"Saarenkatu 6-8, 00550 Helsinki","60.19652, 24.96435",18.0,3,0.0,215000.0,584.73,299.25,285.48,0.0,47.5,2.0,2.0,0.0,0,0,0,1960.0,55.0,1,0
2023-03-02,17058427.0,3,274,"Pomeranssikuja 5, 00990 Helsinki","60.205827, 25.154279",36.0,3,,189000.0,190.0,0.0,190.0,0.0,38.0,1.0,3.0,1.0,1,1,0,2008.0,,1,0
2023-03-02,1337561.0,3,145,"Uudenkaupungintie 5, 00350 Helsinki","60.203667, 24.866862",44.0,3,0.0,255000.0,222.5,222.5,0.0,0.0,50.0,2.0,4.0,1.0,1,0,0,1958.0,64.0,1,0
2023-03-02,70039111.0,3,164,"Käskynhaltijantie 40 B33, 00640 Helsinki","60.231507, 24.955773",27.0,4,1.0,187030.0,509.19,238.08,271.11,0.0,32.0,1.0,2.0,0.0,1,0,0,2024.0,50.0,0,0
2023-03-02,70039123.0,3,164,"Käskynhaltijantie 40 B42, 00640 Helsinki","60.231507, 24.955773",27.0,4,1.0,219040.0,589.09,271.56,317.53,0.0,36.5,1.0,4.0,0.0,1,0,0,2024.0,50.0,0,0
2023-03-02,20010935.0,2,236,"Otsolahdentie 18 B, 02210 Espoo","60.174092, 24.73116",33.0,3,0.0,219000.0,246.08,164.8,81.28,0.0,32.0,1.0,7.0,0.0,1,0,0,1961.0,58.0,0,0
2023-03-02,946824.0,3,108,"Lahnaruohontie 6, 00200 Helsinki","60.160358, 24.872045",18.0,3,0.0,389000.0,279.3,279.3,0.0,0.0,57.0,2.0,2.0,0.0,1,0,0,1956.0,48.0,0,1
2023-03-02,1337828.0,2,152,"Nihtisillankuja 2 B 91, 02630 Espoo","60.208523, 24.757652",38.0,5,1.0,292716.16,612.96,408.8,204.16,0.0,56.0,3.0,5.0,0.0,1,1,0,2022.0,55.0,0,0
2023-03-02,1337821.0,2,152,"Nihtisillankuja 2 B 86, 02630 Espoo","60.208992, 24.758978",35.0,5,1.0,190016.03,373.43,240.9,132.53,0.0,33.0,2.0,5.0,0.0,1,0,0,2022.0,55.0,0,0
2023-03-02,1337744.0,2,152,"Nihtisillankuja 2 B 66, 02630 Espoo","60.208992, 24.758978",35.0,5,1.0,187521.29,386.29,255.5,130.79,0.0,35.0,2.0,3.0,0.0,1,1,0,2022.0,55.0,0,0
2023-03-02,1337298.0,3,138,"Meri-Rastilan tie 17, 00980 Helsinki","60.199156, 25.119906",37.0,3,0.0,189000.0,408.31,292.6,55.86,59.84999999999998,59.0,2.0,2.0,0.0,1,0,0,1992.0,68.0,0,0
2023-03-02,21569755.0,3,182,"Näyttelijäntie 20 C, 00400 Helsinki","60.231999, 24.89461",29.0,3,0.0,224000.0,410.32,211.6,198.72,0.0,43.5,2.0,3.0,1.0,0,0,0,1957.0,85.0,0,0
2023-03-02,1337562.0,3,264,"Larin Kyöstin tie 11, 00650 Helsinki","60.228028, 24.969333",18.0,3,0.0,238000.0,349.09,304.95,44.14,0.0,53.5,2.0,1.0,0.0,1,0,0,1978.0,15.0,1,1
2023-03-02,20598253.0,3,274,"Mosaiikkiraitti 6 B, 00980 Helsinki","60.208139, 25.137283",30.0,3,0.0,219000.0,308.0,308.0,0.0,0.0,55.0,2.0,5.0,0.0,1,1,0,2000.0,53.0,0,0
2023-03-02,70038663.0,2,236,"Jousenpuistonkatu 7 A17, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,343800.0,823.15,173.8,649.35,0.0,39.5,2.0,3.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70022411.0,1,149,"Kilterinkuja 2c A22, 01600 Vantaa","60.257671, 24.850678",32.0,4,1.0,224450.0,468.1,154.1,314.0,0.0,33.5,2.0,5.0,0.0,1,0,0,2023.0,63.0,0,0
2023-03-02,,3,164,"Larin Kyöstin polku 4 A 19, 00650 Helsinki","60.229402, 24.971029",19.0,5,1.0,337000.0,1967.29,227.7,1739.59,0.0,46.0,2.0,3.0,0.0,1,0,0,2024.0,,0,0
2023-03-02,946900.0,3,55,"Wallininkuja 4, 00530 Helsinki","60.184745, 24.94471",15.0,2,0.0,255000.0,452.17999999999995,271.4,180.78,0.0,46.0,2.0,6.0,1.0,0,0,0,1936.0,56.0,1,0
2023-03-02,20661120.0,3,137,"Varhelantie 5 B, 00970 Helsinki","60.240468, 25.106451",31.0,2,0.0,157000.0,396.89,280.88,111.51,0.0,52.5,2.0,2.0,0.0,0,1,0,1987.0,22.0,1,1
2023-03-02,1336228.0,3,125,"Malmin raitti 28, 00700 Helsinki","60.255891, 25.010095",28.0,2,0.0,189000.0,475.19,327.25,147.94,0.0,59.5,2.0,1.0,0.0,0,1,0,1984.0,10.0,0,0
2023-03-02,1337171.0,1,75,"Topaasikuja 2, 01700 Vantaa","60.314494, 24.850904",34.0,3,0.0,209000.0,965.95,225.15,740.8,119.7,57.0,2.0,1.0,0.0,0,0,0,2019.0,68.0,0,0
2023-03-02,1337005.0,1,75,"Topaasikuja 2, 01700 Vantaa","60.314494, 24.850904",34.0,3,0.0,159000.0,716.07,146.15,569.92,77.7,37.0,1.0,3.0,0.0,1,0,0,2019.0,68.0,0,0
2023-03-02,21694981.0,3,135,"Pihlajatie 29, 00270 Helsinki","60.194369, 24.901461",20.0,3,0.0,324000.0,986.91,522.0,247.41,0.0,54.0,2.0,1.0,0.0,0,0,0,1945.0,17.0,0,0
2023-03-02,7955544.0,3,55,"Franzeninkatu 26 A2, 00530 Helsinki","60.1854, 24.952049",15.0,5,1.0,295300.0,407.35,161.95,245.4,361.43,39.5,2.0,2.0,0.0,0,0,0,2023.0,43.0,0,0
2023-03-02,70022388.0,1,149,"Kilterinkuja 2c A6, 01600 Vantaa","60.257671, 24.850678",32.0,4,1.0,242250.0,534.5,195.5,339.0,0.0,42.5,2.0,2.0,0.0,1,0,0,2023.0,63.0,0,0
2023-03-02,543756.0,1,149,"Kuohurinne 1 B, 01600 Vantaa","60.269386, 24.846292",31.0,2,0.0,170000.0,425.98,218.3,207.68,0.0,56.0,2.0,6.0,1.0,1,0,0,1970.0,74.0,1,0
2023-03-02,62999.0,1,84,"Oravakuja 6, 01450 Vantaa","60.358884, 25.088024",45.0,3,0.0,178000.0,431.55,251.55,180.0,0.0,58.5,2.0,1.0,1.0,0,1,0,1990.0,,1,0
2023-03-02,17047490.0,2,153,"Niittytaival 7 A, 02200 Espoo","60.170161, 24.773617",34.0,3,,279500.0,1037.0,162.0,875.0,0.0,40.5,2.0,2.0,0.0,1,0,0,2018.0,,0,0
2023-03-02,20860949.0,3,274,"Mustankivenaukio 5 A, 00980 Helsinki","60.206121, 25.142271",29.0,2,0.0,185000.0,239.7,173.9,0.0,65.8,47.0,2.0,6.0,0.0,1,1,0,1999.0,36.0,0,1
2023-03-02,20184842.0,2,177,"Piispanpiha 4 A, 02200 Espoo","60.164112, 24.734725",36.0,3,0.0,267500.0,203.35,203.35,0.0,0.0,41.5,2.0,6.0,1.0,1,0,0,2011.0,38.0,1,0
2023-03-02,1337581.0,3,24,"Fleminginkatu 25, 00500 Helsinki","60.189139, 24.953232",17.0,3,0.0,349000.0,719.36,358.4,360.96,0.0,51.2,2.0,3.0,0.0,0,0,0,1911.0,94.0,1,1
2023-03-02,20838079.0,3,246,"Kaironkatu 2 B, 00560 Helsinki","60.210289, 24.976125",27.0,3,0.0,308000.0,310.2,211.5,98.7,0.0,47.0,2.0,3.0,0.0,1,0,0,1954.0,28.0,0,0
2023-03-02,,3,191,"Klaavuntie 3, 00910 Helsinki","60.209903, 25.098966",31.0,3,0.0,205000.0,325.0,270.0,55.0,0.0,45.5,2.0,2.0,0.0,1,0,0,1961.0,70.0,1,0
2023-03-02,21473545.0,1,218,"Vanamonkuja 1 C, 01350 Vantaa","60.307131, 25.026092",48.0,3,0.0,159000.0,378.37,232.5,145.87,0.0,59.5,2.0,3.0,1.0,1,0,0,1968.0,198.0,1,1
2023-03-02,21896859.0,2,159,"Pihatörmä 6 C, 02240 Espoo","60.164356, 24.731354",36.0,2,0.0,197000.0,242.52,219.3,23.22,0.0,43.0,1.0,1.0,1.0,0,1,0,1986.0,37.0,0,0
2023-03-02,63072.0,2,236,"Itätuulenkuja 4 A 36, 02100 Espoo","60.173943, 24.803931",24.0,5,1.0,304000.0,762.94,224.0,170.94,368.00000000000006,40.0,2.0,6.0,0.0,0,1,0,2023.0,,0,0
2023-03-02,21817388.0,1,149,"Kuohukuja 6 D, 01600 Vantaa","60.271458, 24.845296",33.0,3,0.0,159000.0,344.85,190.95,153.9,0.0,57.0,2.0,1.0,0.0,1,0,0,1970.0,104.0,0,0
2023-03-02,21230117.0,3,134,"Metsäpurontie 16 B, 00630 Helsinki","60.229653, 24.928136",29.0,2,0.0,239000.0,432.1,290.0,142.1,0.0,58.0,2.0,2.0,0.0,1,0,0,1956.0,28.0,1,0
2023-03-02,13070.0,1,237,"Unikkotie 11, 01700 Vantaa","60.327976, 24.847082",50.0,3,0.0,219000.0,692.4,138.0,554.4,0.0,34.5,1.0,3.0,0.0,1,0,0,2020.0,205.0,0,0
2023-03-02,543981.0,1,8,"Elmontie 9 A, 01400 Vantaa","60.33665, 25.065417",44.0,3,0.0,215000.0,302.5,302.5,0.0,0.0,55.0,2.0,2.0,0.0,1,1,0,2018.0,51.0,1,0
2023-03-02,70039116.0,3,164,"Käskynhaltijantie 40 B37, 00640 Helsinki","60.231507, 24.955773",27.0,4,1.0,215230.0,583.43,271.56,311.87,0.0,36.5,1.0,3.0,0.0,1,0,0,2024.0,50.0,0,0
2023-03-02,70039128.0,3,164,"Käskynhaltijantie 40 B47, 00640 Helsinki","60.231507, 24.955773",27.0,4,1.0,220950.0,591.63,271.56,320.07,0.0,36.5,1.0,5.0,1.0,1,0,0,2024.0,50.0,0,0
2023-03-02,544383.0,3,109,"Lehdesniityntie 3 F, 00340 Helsinki","60.180918, 24.848215",28.0,2,0.0,209000.0,402.46,394.63,0.0,0.0,52.2,2.0,1.0,0.0,1,1,0,1967.0,168.0,1,0
2023-03-02,20382814.0,3,80,"Vähäntuvantie 4 D, 00390 Helsinki","60.23403, 24.854361",35.0,3,0.0,205000.0,523.8,253.8,270.0,0.0,54.0,2.0,2.0,0.0,1,0,0,1968.0,72.0,1,1
2023-03-02,1336673.0,3,227,"Döbelninkatu 3, 00250 Helsinki","60.185615, 24.922397",14.0,2,0.0,299000.0,438.5,280.5,158.0,0.0,51.0,1.0,6.0,0.0,0,0,0,1935.0,37.0,1,1
2023-03-02,70056923.0,3,145,"Ulvilantie 17a G, 00350 Helsinki","60.205881, 24.866005",43.0,2,0.0,255000.0,408.75,304.11,104.64,0.0,52.1,2.0,1.0,0.0,1,0,0,1957.0,207.0,0,1
2023-03-02,1337301.0,2,130,"Matinkatu 20, 02230 Espoo","60.157823, 24.741255",31.0,3,0.0,185000.0,264.19,240.98,23.21,0.0,59.5,2.0,4.0,0.0,1,0,0,1973.0,112.0,0,1
2023-03-02,21201364.0,1,111,"Kontiokuja 11, 01450 Vantaa","60.360329, 25.092614",48.0,2,0.0,166000.0,436.44,178.5,228.19,0.0,59.5,2.0,1.0,1.0,1,1,0,1993.0,15.0,1,0
2023-03-02,9518433.0,3,134,"Suonotkontie 6 A, 00630 Helsinki","60.233358, 24.934608",36.0,3,0.0,229000.0,568.11,263.5,225.56,79.05000000000001,50.5,2.0,4.0,1.0,1,0,0,1963.0,32.0,0,1
2023-03-02,1327830.0,3,171,"Kivipadontie 6, 00640 Helsinki","60.233264, 24.947819",36.0,3,0.0,187000.0,220.4,185.6,34.8,0.0,58.0,2.0,3.0,1.0,1,0,0,1972.0,64.0,0,1
2023-03-02,20680490.0,1,22,"Satulakuja 2 A, 01200 Vantaa","60.279621, 25.10808",39.0,3,0.0,168000.0,240.0,240.0,0.0,0.0,48.0,2.0,2.0,0.0,1,0,0,2014.0,35.0,1,0
2023-03-02,20024087.0,1,129,"Otavantie 2 B, 01450 Vantaa","60.344089, 25.079567",47.0,3,0.0,150000.0,220.0,137.5,82.5,0.0,55.0,2.0,1.0,1.0,0,1,0,1991.0,8.0,0,1
2023-03-02,70036055.0,1,197,"Jousitie 14 F, 01280 Vantaa","60.252289, 25.101161",39.0,2,0.0,189000.0,300.82,235.88,37.19,0.0,55.5,2.0,1.0,1.0,0,1,0,1979.0,28.0,1,0
2023-03-02,20823538.0,2,156,"Alajuoksu 18 B, 02920 Espoo","60.281072, 24.752269",60.0,2,0.0,169000.0,231.28,184.8,46.48,0.0,56.0,2.0,1.0,1.0,0,1,0,1990.0,12.0,0,0
2023-03-02,21091398.0,3,136,"Yllästunturinkuja 1 F, 00970 Helsinki","60.235232, 25.13018",40.0,3,0.0,195059.07,727.61,260.85,409.05,0.0,55.5,2.0,1.0,0.0,1,0,0,1975.0,107.0,0,0
2023-03-02,1337068.0,2,236,"Harjuviita 20-22, 02110 Espoo","60.175995, 24.826997",19.0,3,0.0,292000.0,275.15,171.55,103.6,0.0,47.0,2.0,5.0,0.0,1,0,0,1967.0,56.0,0,0
2023-03-02,20157690.0,3,19,"Ohjaajantie 3 D, 00400 Helsinki","60.227948, 24.893991",26.0,2,0.0,243000.0,264.0,264.0,0.0,0.0,48.0,2.0,1.0,0.0,1,0,0,1954.0,96.0,0,1
2023-03-02,21949197.0,2,70,"Kilontie 8 F, 02610 Espoo","60.219154, 24.776753",28.0,3,0.0,189000.0,192.1,192.1,0.0,0.0,56.5,2.0,2.0,0.0,1,1,0,1990.0,78.0,0,0
2023-03-02,21649367.0,1,22,"Kaskelantie 7 A, 01200 Vantaa","60.281825, 25.096109",38.0,3,0.0,179000.0,287.62,197.2,0.0,90.42,58.0,3.0,4.0,0.0,0,0,0,2018.0,64.0,1,0
2023-03-02,20070240.0,1,75,"Safiirikuja 9 A, 01700 Vantaa","60.316232, 24.850186",34.0,3,0.0,239000.0,944.77,253.7,691.07,0.0,59.0,2.0,3.0,0.0,1,1,0,2017.0,31.0,0,0
2023-03-02,21410866.0,1,197,"Jousitie 10 B, 01280 Vantaa","60.251589, 25.09866",38.0,3,0.0,173000.0,110.0,110.0,0.0,0.0,55.0,2.0,2.0,1.0,1,1,0,1992.0,14.0,0,0
2023-03-02,21210053.0,2,153,"Niittykummuntie 12 F 254, 02200 Espoo","60.167453, 24.755048",32.0,5,1.0,209000.0,311.49,130.2,83.64,97.65000000000002,31.0,1.0,3.0,0.0,1,0,0,2022.0,33.0,0,0
2023-03-02,9903834.0,2,159,"Maapallonkuja 1 A 3, 02210 Espoo","60.172229, 24.72524",34.0,5,1.0,229740.0,442.75,141.75,140.0,161.0,40.5,2.0,2.0,0.0,1,0,0,2023.0,50.0,0,0
2023-03-02,21620277.0,2,159,"Maapallonkuja 1 A 34, 02210 Espoo","60.172229, 24.72524",34.0,5,1.0,227440.0,404.7,129.5,128.0,147.2,37.0,2.0,6.0,0.0,1,0,0,2023.0,50.0,0,0
2023-03-02,21733894.0,2,159,"Maapallonkuja 1 A 48, 02210 Espoo","60.172229, 24.72524",34.0,5,1.0,232440.0,404.7,129.5,128.0,147.2,37.0,2.0,8.0,1.0,1,0,0,2023.0,50.0,0,0
2023-03-02,20603578.0,2,159,"Maapallonkuja 1 A 20, 02210 Espoo","60.172229, 24.72524",34.0,5,1.0,219740.0,404.7,129.5,128.0,147.2,37.0,2.0,4.0,0.0,1,0,0,2023.0,50.0,0,0
2023-03-02,21639863.0,1,128,"Laajaniitynkuja 9 C, 01620 Vantaa","60.27901, 24.847601",33.0,5,1.0,173000.0,324.17,247.5,76.67,0.0,33.0,2.0,2.0,0.0,1,0,0,2022.0,51.0,0,0
2023-03-02,1335777.0,1,237,"Unikkotie 11, 01300 Vantaa","60.293326, 25.035973",23.0,3,0.0,185000.0,705.2,120.0,585.2,0.0,30.0,1.0,2.0,0.0,1,0,0,2020.0,205.0,0,0
2023-03-02,51255.0,3,82,"Teollisuuskatu 34 A, 00520 Helsinki","60.195768, 24.941314",17.0,5,1.0,375000.0,497.88,165.9,180.78,151.20000000000002,42.0,2.0,6.0,1.0,1,0,0,2020.0,,0,0
2023-03-02,17051554.0,3,250,"Nordenskiöldinkatu 4 A, 00250 Helsinki","60.185944, 24.916747",19.0,3,,222000.0,245.76,192.0,53.76,0.0,32.0,1.0,4.0,0.0,0,0,0,1937.0,,1,0
2023-03-02,1334519.0,2,159,"Ylismäenkuja 8 A 66, 02250 Espoo","60.181528, 24.744555",42.0,5,1.0,274860.0,329.92,167.4,162.52,0.0,46.5,2.0,8.0,0.0,1,1,0,2023.0,111.0,0,0
2023-03-02,20489169.0,3,108,"Taivaanvuohentie 10 A, 00200 Helsinki","60.16177, 24.880529",17.0,2,0.0,329000.0,303.0,228.0,75.0,0.0,45.6,2.0,4.0,1.0,1,0,0,1954.0,16.0,0,0
2023-03-02,20503499.0,3,182,"Krankantie 4 A, 00400 Helsinki","60.224209, 24.902575",26.0,2,0.0,298000.0,582.97,248.46,334.51,0.0,60.0,3.0,4.0,1.0,1,0,0,1955.0,24.0,0,1
2023-03-02,70006122.0,3,170,"Metsäläntie 8 B A12, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,214200.0,333.15,141.75,191.4,119.61,31.5,1.0,3.0,0.0,1,0,0,2024.0,52.0,0,0
2023-03-02,70006123.0,3,170,"Metsäläntie 8 B A13, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,214200.0,333.15,141.75,191.4,119.61,31.5,1.0,3.0,0.0,1,0,0,2024.0,52.0,0,0
2023-03-02,70006127.0,3,170,"Metsäläntie 8 B A16, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,312375.0,546.56,267.75,278.81,225.92,59.5,2.0,3.0,0.0,1,0,0,2024.0,52.0,0,0
2023-03-02,70021673.0,3,183,"Metsäläntie 8 A A14, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,270000.0,370.13,212.5,157.63,180.45,50.0,2.0,3.0,0.0,1,0,0,2023.0,46.0,0,0
2023-03-02,70021651.0,3,183,"Metsäläntie 8 A A12, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,251450.0,346.53,199.75,146.78,169.62,47.0,2.0,3.0,0.0,1,0,0,2023.0,46.0,0,0
2023-03-02,70021667.0,3,183,"Metsäläntie 8 A A13, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,272700.0,373.51,214.63,158.88,182.25,50.5,2.0,3.0,0.0,1,0,0,2023.0,46.0,0,0
2023-03-02,20648427.0,2,209,"Kummelivuorentie 10 A, 02330 Espoo","60.165302, 24.620804",48.0,3,0.0,219000.0,285.3,285.0,0.0,0.0,47.5,2.0,2.0,0.0,1,0,0,2019.0,76.0,0,0
2023-03-02,21444667.0,3,80,"Kolsarintie 3 D, 00390 Helsinki","60.236115, 24.854409",39.0,2,0.0,158000.0,158.0,158.0,0.0,0.0,40.0,2.0,3.0,1.0,1,0,0,1964.0,72.0,1,0
2023-03-02,21060033.0,3,188,"Punavuorenkatu 16 D, 00150 Helsinki","60.160369, 24.935844",13.0,2,0.0,397000.0,288.0,224.0,64.0,0.0,50.0,2.0,2.0,0.0,0,0,0,1906.0,53.0,0,0
2023-03-02,1337003.0,3,181,"Kutomotie 11-13, 00380 Helsinki","60.216494, 24.869656",30.0,3,0.0,269000.0,184.5,184.5,0.0,0.0,41.0,1.0,6.0,1.0,0,0,0,2011.0,23.0,0,0
2023-03-02,70038367.0,2,153,"Rälssitilankuja 4 K-539, 02200 Espoo","60.171168, 24.758031",29.0,4,1.0,305000.0,631.84,187.05,444.79,0.0,43.5,2.0,3.0,0.0,1,1,0,2024.0,59.0,0,0
2023-03-02,70038370.0,2,153,"Rälssitilankuja 4 K-542, 02200 Espoo","60.171168, 24.758031",29.0,4,1.0,371500.0,780.42,238.65,541.77,0.0,55.5,3.0,4.0,0.0,1,0,0,2024.0,59.0,0,0
2023-03-02,7992010.0,2,153,"Rälssitilankuja 4 G-333, 02200 Espoo","60.171168, 24.758031",29.0,4,1.0,357000.0,437.33,249.9,187.43,0.0,59.5,2.0,2.0,0.0,0,1,0,2023.0,59.0,0,0
2023-03-02,70000246.0,2,153,"Rälssitilankuja 4 G-363, 02200 Espoo","60.171168, 24.758031",29.0,4,1.0,308000.0,346.5,184.8,161.7,0.0,44.0,2.0,5.0,0.0,1,1,0,2023.0,59.0,0,0
2023-03-02,20832267.0,3,55,"Kirstinkatu 4 B, 00530 Helsinki","60.186074, 24.946655",15.0,2,0.0,205000.0,100.0,177.5,187.44,0.0,35.5,1.0,2.0,0.0,0,0,0,1907.0,137.0,1,0
2023-03-02,1336667.0,1,196,"Karhunkierros 2 f, 01710 Vantaa","60.25673, 24.80958",41.0,2,0.0,162000.0,189.6,172.8,16.799999999999983,0.0,48.0,2.0,2.0,0.0,1,1,0,2003.0,37.0,0,0
2023-03-02,20751738.0,3,59,"Köydenpunojankatu 13 A, 00180 Helsinki","60.163791, 24.924565",16.0,3,0.0,355000.0,206.04,160.2,45.84,0.0,44.5,2.0,5.0,1.0,0,0,0,1939.0,79.0,1,0
2023-03-02,20188626.0,3,55,"Kolmas linja 7 B, 00530 Helsinki","60.181736, 24.951385",11.0,3,0.0,349500.0,301.04,274.4,26.64,0.0,56.0,2.0,3.0,0.0,0,0,0,1940.0,84.0,1,1
2023-03-02,946736.0,3,122,"Radiokatu 19, 00240 Helsinki","60.205418, 24.919532",19.0,3,0.0,319000.0,256.27,256.27,0.0,0.0,49.0,2.0,3.0,0.0,1,0,0,2017.0,47.0,0,1
2023-03-02,21542372.0,3,170,"Pakkamestarinkatu 1 E, 00520 Helsinki","60.198706, 24.943879",17.0,2,0.0,245000.0,435.9,278.4,157.5,0.0,58.0,2.0,6.0,0.0,1,0,0,1975.0,,0,1
2023-03-02,20454053.0,3,170,"Kasöörinkatu 2 B, 00250 Helsinki","60.185099, 24.911423",22.0,2,0.0,245000.0,325.47,291.55,33.92,0.0,59.5,2.0,4.0,0.0,1,0,0,1973.0,133.0,1,1
2023-03-02,51345.0,3,96,"Pohjolankatu 1 A, 00610 Helsinki","60.213484, 24.944177",26.0,3,0.0,255000.0,488.05,242.95,245.1,0.0,43.0,2.0,2.0,0.0,0,0,0,1928.0,,0,0
2023-03-02,,3,164,"Larin Kyöstin polku 4 B 58, 00650 Helsinki","60.229402, 24.971029",19.0,5,1.0,366800.0,2128.55,235.13,1893.42,0.0,47.5,2.0,4.0,1.0,1,0,0,2024.0,,0,0
2023-03-02,,2,17,"Finnoonsilta 19 A 096, 02270 Espoo","60.153551, 24.707323",32.0,5,1.0,283800.0,1266.64,158.4,1108.24,0.0,36.0,2.0,12.0,0.0,1,0,0,2025.0,,0,0
2023-03-02,16776564.0,3,31,"Kalasatamankatu 26, 00580 Helsinki","60.19144, 24.981521",19.0,3,1.0,391051.0,412.0,412.0,0.0,0.0,57.0,2.0,5.0,0.0,1,0,0,,,0,0
2023-03-02,1335694.0,2,236,"Revontulentie 3, 02100 Espoo","60.173608, 24.809016",26.0,3,0.0,245000.0,303.6,184.8,118.80000000000001,0.0,44.0,2.0,2.0,0.0,1,0,0,1964.0,100.0,0,0
2023-03-02,16985558.0,2,14,"Merenkulkijankatu 3, 02320 Espoo","60.148092, 24.656183",36.0,3,,198000.0,292.23,206.55,85.68,0.0,55.0,2.0,4.0,1.0,1,0,0,1982.0,,1,0
2023-03-02,1336661.0,3,109,"Lehdesniityntie 3, 00340 Helsinki","60.180636, 24.845466",30.0,3,0.0,195000.0,563.76,424.39,139.37,0.0,52.2,2.0,1.0,0.0,1,0,0,1967.0,168.0,1,0
2023-03-02,70000016.0,2,153,"Rälssitilankuja 4 G-348, 02200 Espoo","60.171168, 24.758031",29.0,4,1.0,303600.0,352.59,193.2,159.39,0.0,46.0,2.0,3.0,0.0,1,0,0,2023.0,59.0,0,0
2023-03-02,70000009.0,2,153,"Rälssitilankuja 4 G-342, 02200 Espoo","60.171281, 24.7603",28.0,4,1.0,344100.0,413.75,233.1,180.65,0.0,55.5,3.0,3.0,0.0,1,0,0,2023.0,59.0,0,0
2023-03-02,21793836.0,1,267,"Viertolankuja 6 B, 01300 Vantaa","60.29065, 25.019741",39.0,3,0.0,237000.0,269.71,171.83,97.88,0.0,43.5,2.0,6.0,0.0,1,0,0,2013.0,76.0,1,0
2023-03-02,945365.0,2,112,"Uuno Kailaan katu 7, 02600 Espoo","60.213451, 24.832261",34.0,3,0.0,249900.0,487.78000000000003,163.8,323.98,0.0,39.0,2.0,2.0,0.0,1,0,0,2022.0,59.0,0,0
